SRR1554534,SRR1554535,SRR1554536,SRR1554537,SRR1554538,SRR1554539,SRR1554541,SRR1554556,SRR1554561,SRR1554566,SRR1554567,SRR1554568,geneID
72.9383,66.7436,13.4105,213.619,182.805,43.0214,169.68,89.6527,77.1647,226.339,166.648,168.63,AC004985.12
0,0,0,0,0,0,0,0,0,0,0,0,AC004987.10
0,1.252,0,1.19306,0,0,2.3573,0,1.09107,0,0,0,AC004987.9
0,0,0,3,1,0,0,0,0,2,3,0,AC005007.3
0,0,0,0,0,0,0,0,0,0,0,0,AC005008.3
19,14,0,45,108.017,24,42.0074,7.00621,28,31.0054,29.0056,45,AC005014.5
0,1,0,0,1,0,0,1,1,0,0,0,AC005017.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005019.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005033.6
0,0,0,0,0,0,0,0,0,0,0,0,AC005034.2
0,0,0,2,4,0,0,0,0,0,5,1,AC005037.4
0,0,0,0,0,0,0,0,0,0,0,1,AC005037.6
0,0,0,0,0,0,0,0,0,0,1,0,AC005040.3
0,1,0,1,0,0,2,7,2,3,0,0,AC005041.11
0,0,0,0,0,0,0,0,0,0,0,0,AC005042.1
4,0,0,2,3,1,1,0,1,4,2,0,AC005042.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005042.3
18.4159,32.4263,10.10986,83.7997,134.693,30.72341,103.763,49.4917,37.7648,106.6,110.199,77.1342,AC005077.12
23,29,5,17,38,34,14,39,33,29,19,38,AC005077.14
0,0,0,0,5,0,1,0,0,2,3,2,AC005077.5
2,0,0,0,1.07981,2,1.10165,1,1,0,1.06694,0,AC005077.7
0,0,0,2,5,1,0,1,3,3,1,0,AC005077.8
0,0,0,0,0,0,0,0,0,0,0,0,AC005077.9
0,0,0,3,2.09257,2,4,0,0,0,4,3,AC005086.1
3.39035,4.97721,0.564987,2.21953,1.50275,0,2.22628,0,2.34407,4.30532,2.21976,5.13302,AC005086.2
3,3.15204,1,8.13613,13.6688,1.55315,9.31323,3.26607,4.89002,11.0795,10.4477,5.11859,AC005086.3
0,0,0,0,0,0,0,0,0,0,0,0,AC005094.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005102.1
0,0,0,0,0,0,0,1,0,0,1,1,AC005105.2
60.6135,79.7194,25.3385,118.579,145.924,72.5404,161.725,142.846,82.5878,106.702,152.286,104.61,AC005154.7
5,1,2,17,43,5,12,5,2,8,15,9,AC005154.8
0,0,0,0,0,0,0,0,0,0,0,0,AC005176.1
3.00806,4.01273,1.00055,8.18436,13.3668,1.00727,12.5432,4.16168,4.07258,9.24207,12.563,11.0851,AC005176.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005176.3
0,0,0,0,0,0,0,0,0,0,0,0,AC005178.1
0,0,0,1,0,0,1,0,0,0,1,2,AC005189.6
0,0,0,0,6,0,0,0,0,0,10,0,AC005229.5
0,0,0,0,0,0,0,1,0,0,0,0,AC005229.7
0,0,0,1,1,0,2,1,0,0,1,2,AC005237.2
1,0,0,1,2.00039,0,2,0,3,0,38,1,AC005251.3
0,1.04702,0,0,1.14261,0,0,0,0,0,1.15829,0,AC005255.3
0,0,0,0,0,0,0,0,0,0,0,0,AC005255.5
0,0,0,0,0,0,0,0,0,0,0,0,AC005255.6
0,0,0,0,0,0,0,0,0,0,0,0,AC005262.4
0,0,0,2,1,0,0,0,1,1,0,3,AC005300.5
11,9,11,1,0,8,0,31,8,0,0,1,AC005336.4
1.00309,1,0,10.0317,0,1.00487,3.01234,2,1.00413,2.02006,1.00335,3.01102,AC005336.5
0,0,0,0,0,0,0,0,0,0,0,0,AC005351.1
1,1,0,0,0,2,1,0,0,0,0,0,AC005357.1
0,2.38353,0.358912,0,0,0,0,14.2991,0.906709,110.759,0,26.843,AC005363.9
1,0,1,0,2,0,2,4,0,1,2,2,AC005477.1
0,0,0,0,0,0,4,0,0,0,2.00026,0,AC005480.1
1,1.5,0,0,0,0,9.46118,0.5,1.26505,4.24487,0,0,AC005488.11
0,0,0,1,0,0,0,0,0,0,0,1,AC005510.3
13,32,7,63,80,21,44,53,27,53,52,61,AC005517.3
0,0,0,0,0,0,0,0,0,0,1,0,AC005522.6
6,1,0,24,28,3,27,4,2,17,23,16,AC005534.6
0,0,0,0,1,0,4,1,2,0,1,2,AC005539.2
0,2.0141,0,0,3,2.02514,0,2.01303,5.06975,2.02853,1,0,AC005559.3
0,0,0,0,1,0,0,0,0,0,0,0,AC005588.2
0,0,0,0,0,1,0,1,0,0,0,0,AC005609.2
0,0,0,0,0,0,0,0,0,0,0,0,AC005626.3
2,1,2,0,5,2,0,6,1,2,3,1,AC005682.6
0,1,0,0,0,0,0,1,0,0,0,0,AC005682.7
0,0,0,1,0,0,0,0,0,0,0,0,AC005722.4
0,0,0,0,0,0,0,0,0,0,0,0,AC005730.2
1,7.01235,0,7,15.0334,10,30,16.0215,5.02335,7,14.0293,10.0318,AC005740.3
0,0,0,2,2.0121,0,0,1.00913,0,1,0,0,AC005740.4
0,0,0,0,0,0,0,0,0,0,0,0,AC005741.2
8,11,3,49,51,31,65,21,18,28,79,43.4581,AC005752.10
6,13,0,0,0,16,1,7,10,0,0,0,AC005758.1
0,4,0,10,5,1,10,2,0,12,11,6,AC005776.1
0,0,0,2,0,1,4,1,2,0,1,0,AC005777.3
0,1.01771,0,3,4,1,3.0221,2,1,0,2.01652,2.02909,AC005779.2
0,0,0,0,0,0,0,0,0,0,0,1,AC005786.3
0,0,0,0,0,0,0,0,0,0,0,0,AC005794.1
0,1.002742,0,0,0,0,0,1.003144,0,0,0,0,AC005795.1
0,0,0,3.07068,4.10173,1.02717,6.11568,2.04583,0,11.2052,6.15716,2.04955,AC005822.1
0,0,0,0.933007,0,0,0.950284,0,0,0.626508,0,0,AC005838.2
1,0,0,0,1.00041,0,0,0,0,3.00096,0,1.00031,AC005884.1
27.1414,30.5168,3.04468,4.04946,0,12.6169,0,19.3224,40.4056,154.714,0,70.2816,AC006011.4
5.37262,1.15868,1,11.2794,6.91468,3.25071,8.04948,2.16787,15.8158,1.21834,5.55057,5.65588,AC006014.7
7.40796,4.62275,3,25.24323,53.9571,11,31.0091,15.2659,7.77093,35.8514,48.32932,48.61527,AC006014.8
0,0,0,0,0,0,0,0,0,0,0,0,AC006022.4
0,0,0,0,0,0,0,0,0,0,0,0,AC006026.10
0,0,0,0,0,0,0,0,0,0,1,0,AC006026.12
0,0,0,0,0,0,2,0,0,0,1,2.00155,AC006026.9
0,0,0,2,1,0,0,0,0,0,1,0,AC006028.11
0,1,0,0,0,0,0,0,1,1,0,0,AC006033.22
2,4,4,13,31.0272,6,17,6,0,36,34.0291,19,AC006042.8
0,0,0,0,0,0,0,0,0,0,0,0,AC006070.12
0,0,0,0,0,0,0,0,0,0,0,0,AC006077.4
2,0,0,5,4,0,1,2,0,8,2,5,AC006115.6
2,1,0,2,3,5,3,2,3,8,3,6,AC006116.13
1,0,0,2,2,0,4,0,1,2,4,2,AC006116.14
4,11,1,30,51.99997,8,39.00001,16,8,24,32,17,AC006116.20
12,17,1,31,30.0117,13,27,15,18,33,36,24.0123,AC006116.22
9.75907,44.4791,6.04218,151.336,128.06,27.8272,263.619,58.8533,44.5676,372.147,158.374,162.944,AC006116.27
0,0,0,0,0,0,0,0,0,0,0,0,AC006130.4
0,0,0,0,0,0,0,0,0,0,0,0,AC006133.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006133.7
0,0,0,0,0,0,0,0,0,0,0,0,AC006153.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006156.2
0,0,0,2,3,0,4,1,0,2,0,5,AC006195.2
0,0,0,0,0,0,0,0,0,0,1,0,AC006262.11
0,0,0,0,0,0,0,0,0,0,1,0,AC006326.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006326.5
0,0,0,0,0,0,0,0,0,0,0,0,AC006328.4
0,0,0,0,0,0,0,0,0,0,0,0,AC006328.9
0,0,0,0,0,0,0,0,0,0,0,0,AC006335.10
0,1,1,4,1,0,2.23483,1.1011,1.02798,1,1.06015,0,AC006335.11
2,0,0,0,0,0,0,1,0,0,0,0,AC006335.2
1,0,0,0,0,0,0,0,0,0,0,0,AC006335.6
0,0,0,0,1,0,2,0,1,0,0,0,AC006355.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006366.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006386.1
0,0,0,0,0,0,0,0,0,0,0,0,AC006390.4
0,1,0,0,2,0,0,1,3,0,0,0,AC006427.2
0,0,0,0,0,0,0,0,0,0,0,0,AC006445.1
0,0,0,0,0,0,0,0,0,0,0,0,AC006445.6
0,0,0,0,0,0,0,2,0,0,2,1,AC006445.7
0,0,0,0,0,0,0,0,0,0,0,0,AC006448.1
57.3834,75.1493,12.1742,45.6208,69.4519,34.8865,61.0874,89.4658,81.7926,105.92,83.0412,59.279,AC006449.1
57.3834,75.1493,12.1742,45.6208,69.4519,34.8865,61.0874,89.4658,81.7926,105.92,83.0412,59.279,AC006449.2
0,0,0,3,1,0,3,0,0,4,1,0,AC006461.2
3,8,2,11,9,5,12,4,5,14,21,11,AC006466.5
0,0,0,0,0,0,1,2,0,0,0,0,AC006483.5
3.21749,0,0,5.54639,0,20.2516,10.9998,7.94537,3.61952,0,0,12.7717,AC006486.9
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.1
0,0,0,0,0,0,0,0,0,1,0,0,AC006499.2
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.3
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.4
0,0,0,0,0,0,1,0,0,0,0,0,AC006499.5
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.6
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.7
0,0,0,0,0,0,0,0,0,0,0,0,AC006499.9
0,0,0,1,3,0,2,0,0,2,2,0,AC006509.4
0,2.45717,0,4.40901,11.4299,1.28574,17.1786,1.46687,2.59606,7.37736,5.54734,6.75804,AC006509.7
0,0,0,0,0,0,0,0,0,0,0,0,AC006518.1
0,0,0,0,4.56927,0,0,0,1.32723,0,0,0,AC006518.2
64.6907,23.5482,10.1764,20.546,60.9758,46.0207,103.708,49.0785,73.3542,3.93496,41.0223,21.4479,AC006538.4
0,0,0,0,1,0,0,0,0,1,0,0,AC006539.2
0,1,0,6,16,0,10,1,1,7,6,2,AC006539.3
0,0,0.140239,0,0,0,0,1,0,0,0,0,AC006539.6
132.4646,107.3784,25.00001,214.4681,327.081,110.3016,257.5337,119.3028,135.7859,477.098,423.468,401.252,AC006547.14
0,0,0.190556,0,0,0,1,1,0,0,2,0,AC006548.19
2,0,0,0,0,0,0,0,0,0,0,0,AC006548.26
0,0,0,2,3,1,0,1,1,0,2,1,AC006946.12
0,1,0,3,9,2,3,4,4,8,6,9,AC006960.5
71,104,27,431,512,122,840,184,72,563,633,352,AC006978.6
13,19,7,138,254,23,170,20,27,35,220,107,AC006987.4
0,0,0,0,0,0,0,0,0,0,0,0,AC006987.5
5,6,4,19,59,4,5,2,7,6,16,3,AC006987.6
0,0,0,0,0,0,0,0,0,0,0,0,AC006987.7
0,0,0,0,0,0,0,0,0,0,0,0,AC006989.2
1,0,0,6,15,0,9,0,0,11,9,10,AC006994.1
0,1,1,0,2,1,0,0,0,0,1,1,AC006994.3
55.21224,65.636,17.6228,211.975,287.981,0,205.66447,62.73172,63.10915,352.64125,251.968,211.87953,AC006995.8
3,1,2,18,18,15,15,13,2,8,14,8,AC007000.10
0,0,0,0,0,0,1,0,0,0.256131,0,0.620802,AC007000.11
0,3.74635,0,26.8292,26.539,6.3792,13.9907,5.35443,4.0367,19.4024,21.5037,24.9183,AC007000.12
0,0,0,0,0,0,0,0,0,0,0,1,AC007016.3
16.86691,16.92989,6.89547,58.5591,55.53629,10.091,35.12461,28.80188,16.7996,32.69307,42.2192,44.0533,AC007040.11
0,1.00413,0,0,0,0,0,0,0,1.02883,2.01533,0,AC007041.2
0,0,0,0,0,2,1,0,1,0,0,0,AC007050.18
0,0,0,0,0,0,0,0,0,0,0,0,AC007064.22
0,0,0,0,0,0,0,0,0,0,0,0,AC007064.25
0,0,0,0,0,0,0,0,0,0,0,0,AC007115.3
0,0,0,0,0,0,0,0,0,0,0,0,AC007136.1
0,0,0,0,0,0,0,0,0,0,0,0,AC007163.10
0,0,0,0,0,0,0,0,0,0,0,0,AC007163.11
0,0,0,3.72657,1.75787,2.04469,6.67854,4.37624,0,0,3.88868,5.4639,AC007163.2
0,2,0,0,0,1,1,1,0,1,0,1,AC007163.8
0,1,0,0,0,1,0,0,0,0,1,0,AC007163.9
0,1,0,2,0,0,2,0,0,2,0,0,AC007204.3
0,1.78506,0,0,3,0,2,0,1,0,2,1,AC007228.8
0,0,0,1.03206,1.02452,0,2.01813,0,0,1.09913,2.02505,1.02271,AC007229.3
0,0,0,0,4.00424,2,0,1,1,0,0,0,AC007237.2
2.06146,0,0,7.31032,6.30151,2.10662,9.47092,2.09064,3.06781,12.0364,12.6283,5.26879,AC007238.1
0,0,0,0,0,0,0,0,0,0,0,1,AC007248.7
0,0,0,1,0,0,0,0,0,0,0,1,AC007253.1
1.01637,1,0,2.00568,8.02664,2.00553,14.0407,0,1.00471,10.0044,10.0065,5.01088,AC007256.5
1,0,1,1,1,0,1,1,0,1,1,2,AC007272.3
0,0,0,0,0,0,0,0,0,0,0,0,AC007274.2
0,0,0,0,0,0,0,0,0,0,0,0,AC007274.5
2,0,0,9,4,0,3,2,4,7,1,5,AC007279.2
1,3,0,1,0,1,0,3,0,0,1,1,AC007282.6
0,1,0,1,3,1,1,3,0,0,0,0,AC007283.4
0,0,0,1,1,0,0,0,0,0,0,2,AC007312.3
6.13952,17.0896,0,12.9066,17.7428,2.08351,4.36268,4.65748,8.70375,6.57062,8.98669,11.2411,AC007318.5
0,0,0,0,0,0,0,0,0,0,0,0,AC007322.1
0,0,0,0,0,0,0,0,0,0,0,0,AC007322.3
0,0,0,0,0,0,0,0,0,0,0,0,AC007322.5
1,0,0,0,0,0,0,0,0,0,0,0,AC007322.7
0,0,0,0,8.86538,0,0,2.73931e-08,0,0,0,9.05408,AC007325.1
0,0,0,0,0,0,0,0,0,0,0,0,AC007325.2
82.9749,148.526,40.2543,138.073,227.296,138.051,176.754,200.367,114.826,187.103,223.426,152.954,AC007326.1
18,8,1,55,48,28,58,21,69,37,23,16,AC007326.9
0,0,0,0,0,0,0,0,0,1,0,1,AC007327.6
0,0,0,0,0,0,0,0,0,0,0,0,AC007347.1
0,0,0,0,0,0,0,0,0,0,0,0,AC007365.4
0,0,0,0,0,0,0,0,0,0,0,0,AC007383.6
1,4,0,6,16,8,19,2,5,14,10,10,AC007386.3
1,0,0,0,1,0,0,0,0,0,0,0,AC007387.2
2,1,6,0,1,1,1,2,1,1,2,1,AC007389.1
0,0,0,0,0,0,0,1,0,0,0,0,AC007389.2
0,0,0,0,0,0,0,1,0,0,0,0,AC007390.4
0,0,0,1,1,0,0,0,0,1,0,0,AC007394.3
1,0,0,0,0,0,0,0,0,0,1,0,AC007395.4
0,0,0,1,1,0,1,0,0,1,0,0,AC007551.2
0,0,0,0,0,0,0,0,0,1,0,0,AC007557.5
0,1,0,2,1,0,1,0,0,3,1,0,AC007559.1
0,0,0,2.02099,1,1,2,0,0,0,0,1.01476,AC007560.1
0,1.00903,0,0,0,0,0,0,0,0,0,0,AC007562.1
0,0,1,1,0,0,0,0,1,0,0,0,AC007563.4
0,0,0,0,0,0,0,0,0,1,0,0,AC007568.1
1,0,0,1,0,0,2,0,0,0,1,0,AC007618.3
0,0,0,1,0,0,0,0,0,0,1,0,AC007677.2
0,0,0,0,0,0,0,0,0,0,0,0,AC007679.1
0,0,0,1,0,0,0,0,0,2,1,0,AC007679.4
0,0,0,0,0,0,0,0,0,0,0,0,AC007742.3
0,0,0,6,2,0,14,0,0,2,8,4,AC007790.4
18,25,3,42,59,19,34,22,9,40,52,24,AC007875.2
11.0029,11.0026,1,47.4075,107.688,25.4642,76.0769,23.0065,15.9427,20.8962,42.0346,26.8717,AC007875.3
0,0,0,0,0,0,0,0,0,0,0,0,AC007881.4
0,3.02337,0,2.03604,13.3648,2,13.3067,4.12329,1,7,4.03607,3.39231,AC007899.3
10.3161,5.68629,0,181.24,223.09,8.57469,211.241,13.2674,9.93652,107.264,87.545,162.983,AC007906.1
0,0,0,0,0,0,0,0,0,0,0,0,AC007908.1
0,0,0,0,1,0,0,0,0,0,0,0,AC007919.18
2,0,0,0,0,1,0,0,0,0,0,0,AC007919.19
0,0,0,0,0,0,0,0,0,0,0,0,AC007967.2
0,0,0,0,0,0,0,0,0,0,0,0,AC007967.3
0,0,0,0,0,0,0,0,0,0,0,0,AC007967.4
1,0,0,1,1,0,1,1,0,2,3,0,AC007969.4
0,1.04285,2.06771,1.03738,2.05861,1.03879,1.04026,1.0369,0,0,2.07541,1.0371,AC007969.5
0,0,0,0,0,0,0,0,0,0,1,0,AC008065.1
0,0,0,0,0,0,0,0,0,0,1,0,AC008069.2
23.7375,26.3628,5.72874,89.6125,134.237,15.7893,127.408,42.687,23.4353,60.3436,117.784,81.8276,AC008072.1
3.47139,0,4.83377,26.5792,49.2798,14.6363,13.1122,24.063,0,7.53475,31.3859,41.8707,AC008074.1
0,0,2,10,10,0,17,1,0,5,4,5,AC008074.5
10.6384,18.2021,5.02451,44.5392,51.9685,19.4657,43.215,33.0874,36.6954,27.6868,43.2684,32.2556,AC008132.13
4.43938,0.650733,0,1.24488,3.33374,0,2.04809,1.23639,2.57454,0,1.18778,4.71922,AC008132.14
0,0,0,0,0,0,0,0,0,0,0,0,AC008155.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008155.2
0,0,0,0,0,0,1,0,0,4,0,0,AC008171.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008173.1
0,0,0,1,1,0,0,0,0,2,3,2,AC008264.4
0,0,0,0,0,0,0,0,0,1,0,0,AC008265.2
10.5739,0,0,0,7.69314,1.74217,7.74067,17.8148,5.2995,2.0986,10.1652,2.3748,AC008268.2
0,0,0,3,4,0,0,0,1,2,2,0,AC008280.1
0,0,1.74943,0,0,3.10404,0,0,0,3.18354,0,0,AC008280.3
0,0,0,0,0,0,0,0,0,0,0,0,AC008427.2
1.29074,0,2,18.5026,25.5163,7.36908,19.1078,13.4792,0,5.49295,24.8919,7.36651,AC008565.1
1,2,0,0,0,2,3.0068,2.00494,9,1,0,1,AC008592.3
0,0,0,0,0,0,0,0,0,0,0,0,AC008622.1
1.70788,1.80399,0,1.20671,2.82892,1.16466,2.76883,0,0,1.88094,1.27545,1.44019,AC008626.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008641.1
2.12766,3.52845,0,6.07534,4.22467,3.13226,8.29961,2.74074,2.95378,3.17386,12.8801,5.57329,AC008686.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008694.2
0,0,0,0,0,0,0,0,0,0,0,0,AC008746.10
1,7,6,71,67,8,72,18,0,41,74,60,AC008746.5
0,0,0,0,0,0,0,0,0,0,0,0,AC008746.9
0,0,0,0,0,0,0,0,0,0,0,0,AC008753.3
2.02297,2.00998,0.810816,2.43461,4.10931,3.03125,4.05988,3.81972,1.02655,3.03982,5.12316,3.28193,AC008759.1
66.838,78.8165,27.9819,93.3932,147.929,49.1505,143.708,116.687,85.828,112.703,119.884,99.4558,AC008810.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008834.2
0,0,0,1,1,0,0,0,0,0,1,0,AC008850.3
2.96878,0,0,1.62181,4.46236,2.92105,6.84399,2.68342,0,4.7177,5.17289,1.17767,AC008914.1
0,0,0,0,0,0,0,0,0,0,0,0,AC008984.5
0,0,0,0,0,1,0,0,0,0,0,0,AC008984.6
0,0,0,0,0,0,0,0,0,0,0,0,AC008984.7
33.2216,0,0,0,19.1471,0,8.89764,0,0,11.097,7.8451,18.5756,AC009022.1
45.2399,57.0339,28.8089,128.884,193.904,57.6185,209.314,116.398,92.2523,250.644,266.719,191.517,AC009060.2
9.13889,0,0,0,0,0,0,0,0,0,0,0,AC009065.4
0,0,0,0,0,0,0,0,0,0,0,0,AC009091.1
8,51,7,150,261,48,193,91,31,172,133,183,AC009120.3
0,0,0,0,0,0,0,0,0,0,0,0,AC009120.8
0,0,0,0,0,0,0,0,0,0,0,0,AC009121.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009133.22
0,0,0,0,0,0,0,0,0,0,0,0,AC009161.1
0,0,0,9,15,0,8,3,1,0,8,9,AC009234.1
0,0,0,0,4,1,0,1,0,0,2,2,AC009237.10
5,3,2,51,47,20,42,10,13,37,51,30,AC009237.11
0,0,0,0,0,0,0,0,0,0,0,0,AC009237.13
0,0,0,0,0,0,0,0,0,0,0,0,AC009237.14
0,0,0,0,0,0,0,1,0,0,0,0,AC009237.16
0,0,0,0,0,0,0,1.5,0,0,1,0,AC009237.17
0,0,0,23.7828,19.1995,3.9001,13.6296,3,6.87663,13.8433,15.4655,12.1568,AC009237.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009237.4
0,0,0,0,0,0,0,0,0,0,0,0,AC009237.5
0,0,0,0,0,0,0,0,0,0,0,0,AC009237.6
63,70,22.00001,338.1166,395.0901,99.1953,287.0834,126.2015,112.1664,231.9999,252.1611,209,AC009237.8
0,0,0,0,0,0,0,0,0,0,0,0,AC009238.6
0,0,0,0,0,0,0,1.5,0,0,1,0,AC009238.7
0,0,0,0,0,0,0,0,0,0,0,0,AC009238.8
1.00614,1.01507,0,2.0286,0,0,3.18068,2.31139,1.00949,0,5.63544,4.97974,AC009245.3
0,0,0,0,0,0,0,0,0,0,1,0,AC009263.2
0,0,0,0,3,0,2,3,1,2,3,0,AC009274.6
0,0,0,0,0,0,0,0,0,0,0,0,AC009286.1
19,22,7,9,6,5,2,10,9,2,7,9,AC009299.4
0,0,0,0,0,0,0,1.17871,0,0,0,0,AC009299.5
0,0,2.19126,0,1.21552,1.32434,1.33284,0,0,0,1.33681,0,AC009302.2
0,0,0,1,0,0,0,0,0,1,1,1,AC009302.4
0,0,0,0,11,0,3,1,1,4,2,1,AC009303.3
1,2,0,0,0,0,0,0,0,0,0,0,AC009310.1
2,0,0,0,0,0,0,0,0,0,0,0,AC009313.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009336.19
0,0,0,0,0,0,0,0,1,0,0,0,AC009362.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009413.2
0,0,0,0,0,0,0,1,0,0,0,0,AC009414.1
0,0,0,0,0,0,0,0,0,0,0,0,AC009474.1
0,0,0,0,0,0,0,0,0,0,2,0,AC009474.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009477.7
0,0,0,0,0,0,0,0,0,0,0,0,AC009480.4
2.46899,7.67719,6.99147,26.7512,34.2272,8.55882,53.4228,2.45869,6.36043,49.5491,39.8035,22.3731,AC009487.6
0,0,0,0,0,0,0,0,0,0,0,0,AC009491.1
0,1,0,0,0,0,0,2,0,0,0,1,AC009491.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009494.3
0,0,0,0,0,0,0,0,0,0,0,0,AC009500.2
0,0,0,0,0,0,0,0,0,0,0,1,AC009502.1
0,0,0,0,0,0,0,0,0,0,0,0,AC009506.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009517.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009518.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009518.3
0,0,0,0,0,0,0,0,0,0,0,0,AC009541.1
0,0,0,0,0,0,0,0,0,0,0,0,AC009784.4
0,0,0,0,0,0,0,0,0,0,0,0,AC009892.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009892.5
0,0,0,0,0,0,0,0,0,0,0,0,AC009892.9
0,0,0,0,0,0,0,0,0,0,0,0,AC009945.4
0,0,0,0,0,0,0,0,0,0,0,0,AC009947.2
0,0,0,0,0,0,0,0,0,0,0,0,AC009947.5
9,3,3.00829,14.0512,31.0807,8.03721,17.0434,11.0295,11.0063,20.1656,31.1757,23.0887,AC009948.7
0,0,0,3,6,0,4,0,1,1,8,6,AC009960.1
0,1,0,3,12,4,11,1,0,1,6,6,AC009960.2
0,0,0,2,7,0,5,0,0,2,4,3,AC009960.3
0,0,0,4,2,0,5,0,0,4,5,6,AC009960.4
0,0,0,1,5,0,7,0,0,4,3,0,AC009960.5
0,0,0,0,1,0,1,0,0,0,2,0,AC009960.6
0,0,0,3,3,0,5,0,0,1,5,1,AC009960.7
0,0,1,5.00017,6,0,14,1,3,12,7,0,AC009961.2
0,0,0,0,1,0,0,0,0,0,0,0,AC009961.5
1,5,1,8,33,5,15,7,3,3,16.9491,17,AC009963.3
0,0,0,0,0,0,0,0,0,0,0,0,AC009963.4
0,0,0,0,0,0,0,0,0,0,0,0,AC009963.5
0,0,0,0,0,0,0,0,0,0,0,0,AC009963.6
0,0,0,0,0,0,0,0,0,0,0,0,AC009965.1
3.02208,1.08927,0,26.3447,33.5533,5.01845,28.8713,9.62132,6.01449,30.9695,34.7097,32.9815,AC009967.3
0,0,0,0,0,0,0,0,0,0,0,0,AC009969.1
0,0,0,0,0,0,0,0,0,0,0,0,AC009974.11
0,0,0,3.93038,2.61782,0,1.48664,2.92008,0,0,0,4.97795,AC009977.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010086.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010086.5
0,0,0,0,0,0,0,0,0,0,0,0,AC010095.6
0,0,0,0,0,0,0,0,0,0,1,0,AC010095.7
0,0,0,0,0,0,0,0,0,0,0,0,AC010132.11
0,0,0,0,0,0,0,0,0,0,0,0,AC010141.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010141.4
0,0,0,0,0,0,0,0,0,0,0,0,AC010141.6
0,0,0,0,0,0,0,0,0,0,0,0,AC010141.8
0,0,0,0,0,0,0,0,0,0,0,0,AC010146.1
0,0,0,0,1,0,1,1,0,0,0,1,AC010150.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010153.3
0,0,0,0,0,0,0,0,0,0,0,0,AC010154.2
0,0,0,0,0,0,0,0,0,0,0,0,AC010184.1
0,0,1,4,6,0,5,3,0,0,10,5,AC010240.2
0,0,0,2,0,0,0,0,0,1,7,0,AC010240.3
0,0,0,5,2,0,6,0,0,0,2,3,AC010243.1
2.12775,0,1,18.494,11.732,4.77426,13.2814,4.40849,0,8.623,15.7539,12.1875,AC010287.1
0,1,0,0,0,0,1,1,0,0,0,1,AC010423.1
0,1.01233,0,0,2.13193,1.01108,2.01693,0,0,1.025,0,0,AC010468.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010468.3
0,0,0,0,0,0,1.5485,0,0,0,0,0,AC010492.2
1,2,0,2,0,1,0,3,0,0,9,0,AC010492.4
0,0,0,0,0,0,0,0,0,0,0,0,AC010492.5
0,0,0,0,0,0,0,0,0,0,0,0,AC010518.2
0,0,0,0,0,0,0,0,0,0,0,0,AC010518.3
0,0,0,0,1,0,2,1,0,2,1,0,AC010522.1
0,0,0,0,0.909736,0,1.78421,0,0,0,0,0,AC010525.5
35.1259,60.4939,0,110.424,95.505,42.2895,102.171,101.99,41.5389,103.517,145.154,71.1726,AC010547.9
1005.17,1095.1,266.084,1857.48,2301.42,1049.87,1951.74,1515.13,1504.58,2315.39,1943.4,1887.96,AC010642.1
9,7,1,24,32,8,12,10,19,38,27,44,AC010642.2
7.49462,0,0,0,6.55489,7.92627,0,3.05785,4.63869,0,4.08813,2.78921,AC010646.3
0,0,0,0,0,0,0,0,0,0,0,0,AC010655.1
0,0,0,0,0,0,0,0,0,0,0,0,AC010677.5
2.78099,17.0039,1.75074,23.0974,21.7511,3.46664,39.7888,13.3298,12.5384,18.4832,51.0071,34.4148,AC010724.2
0,1,0,0,0,0,0,0,0,0,0,0,AC010731.6
