geneID,lowerCI,FoldChange,upperCI,pvalue,fdrBH
ABC13-48559800H2.1,0.00696118472980998,0.0419629398339593,0.252958136848145,0.0019882357187672,0.00370627794972687
ABC14-1080714F14.1,1.54791426626688,5.12969027125262,1.69994700949716E1,0.0110052636483608,0.0172873787759489
ABC14-864958H18.2,0.409131310361083,0.834018978558183,1.70015747751336,0.593526492195442,0.638394120434663
ABC7-42391500H16.2,0.0934345394031185,5.69177255631634,3.46726970987289E2,0.379713974580936,0.428992389139925
ABCA1,4.13955271022089,9.27089719725769,2.07630004637709E1,3.60207425952934E-5,0.000108400564180603
ABCA10,0.155072132418534,0.261302515452211,0.440304802137952,7.40142132223582E-5,0.000201879448713218
ABCA11P,1.07218885111595,1.76158841723586,2.89426041737859,0.0282413185710072,0.0406046748778757
ABCA12,4.68643400469703,8.8626588003213,1.67604453476115E1,3.48659660787819E-6,1.5438429501123E-5
ABCA13,2.3624262568282,6.84116797896941,1.98108106787266E1,0.00165352367574304,0.00314262686892553
ABCA17P,0.35440454210794,0.545494067650957,0.839616151848749,0.00925364253559825,0.014760744521133
ABCA2,0.046426322800377,0.0752796382949147,0.122064889053999,1.511156858947E-8,2.24560147877643E-7
